id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChdDSUhNMG9nS0VJQ0FnSURlcUx5WTd3RRAB,Rooms quality is not good Rooms are ok ok Service good but price of room doesn't sute room, 4 months ago on   Google  ,2023-02-14 17:44:13.448170,2.0,akshay mane,0,0,https://www.google.com/maps/contrib/101355595323280931788/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURHMHNqWVpREAE,"Service not good and Room had one or another maintenance issues whether it be standard room or royal suite.I stayed in 1st week of Dec 2021,it was peak of wedding time in this vicinity and this property so no proper hot water.This hot water issues is been there since past 1 year and more.  Staff was polite but lack a bit of professional approach specially may be because of  unwanted intervention by hotel owner in day to day operations.  I saw him shouting at one young lady stating this is my property and you can leave.This type of behavior does not reciprocate an owner approach.  All in all not a good stay for business trip because everytime you will see entire new staff(may be because of owner not giving them proper facilities/salaries) but due to limited options in Dhule, travellers usually goes there but have heard that 2-3 premium competitors are coming up with new venture in the vicinity.", 8 months ago on   Google  ,2023-02-14 17:44:13.457746,1.0,Gurudev ji,0,0,https://www.google.com/maps/contrib/100377007286960009639/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURPeThiYzFRRRAB,Overpriced executive rooms in terms of standards & amenities. Breakfast is below sub standard. Very poor condition of the bathrooms. Would not recommend at all., 7 months ago on   Google  ,2023-02-14 17:44:13.460611,2.0,AK VI,0,0,https://www.google.com/maps/contrib/106398362269188788826/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQtdi02MEZ3EAE,Harish Ji was excellent manager An epitome of a manager. Highly appreciated service., 2 months ago on   Google  ,2023-02-14 17:44:13.462937,5.0,Shlok khandelwal,0,0,https://www.google.com/maps/contrib/100798288195504226205/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQyczVDWVh3EAE,"Located near Dhule Gurudwara on Mumbai Agra road (service road junction). Hotel room is specious n clean. Bathroom needs deep cleaning. Only veg food, no bar or nonveg. Secure parking.", 8 months ago on   Google  ,2023-02-14 17:44:13.465231,3.0,shrikant kulange,0,0,https://www.google.com/maps/contrib/113081095259939383890/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNlNXNPQzRRRRAB,Amazing service and hospitality by the breakfast team Chef Harish ji …. Thankyou for the on request quick service, 5 months ago on   Google  ,2023-02-14 17:44:13.467418,3.0,Ingrid Loy,0,0,https://www.google.com/maps/contrib/117578115541634218615/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURHZ3JyZFFnEAE,"I felt this is a marriage garden and not a hotel. Staff is not professionally trained the way you will find generally in hotel industry. so if you are used to staying in hotels and expecting some level of service, forget it. Few experiences from my stay during weekend 20th-Nov-2021. 1. If you don't have an option and had to choose this hotel, ensure that you have room rates agreed in writing with all details. Don't believe phone conversation. Once you land there they will give some reasons(if you miss getting in writing) and charge you heavy(may be double as well) 2. They have very old ACs, pale yellow colour. ACs will make noise as if water cooler. If you are lucky it will cool also. 3. Even if you have to stay in absence of choice, DO NOT eat here. Very pathetic room service. We waited for 50 minutes for tea and one room got tea (out of 3 rooms we booked), if you see the tea cattle, it looked like not washed for few months. Our member who drank that tea vomited after some time. 4. Some rooms are of good size but they will confuse you with type of rooms so see the rooms and check for yourself before confirming on rates. 5. Bathroom showers are not cleaned for ages so its scaled & jam. You need to use bucket only. Property will look good in pictures and i think people get deceived because of that. I felt its not worth as its overall poorly managed with unhygenic (food).", a year ago on   Google  ,2023-02-14 17:44:21.191210,1.0,Lalit Joshi,0,0,https://www.google.com/maps/contrib/106286025637361741923/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURTcnJLbFJREAE,"Pros: Nice Hotel. Look spacious Easy to locate. Near highway. Ambience is great. Room are maintained properly and cleaned. All staffs were polite and nice.  Cons: Major water problems as lot of times water supply wasn't in place due to which we face lot of issues. Geysers were not working properly. Price for tea and coffee is very high. They charge 50Rs per tea.  Compared to all other hotels in Dhule , this hotel is quite much better in terms of ambience, spacious rooms with dedicated lifts.", 2 years ago on   Google  ,2023-02-14 17:44:21.193898,3.0,Aamod Pisat,0,0,https://www.google.com/maps/contrib/110454882148389749522/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURXaDd5emV3EAE,"One of the best options for stay in Dhule. Clean rooms, ample parking space, and tasty food. Buffet breakfast could have had more options.", 10 months ago on   Google  ,2023-02-14 17:44:21.195950,4.0,Rahul Dubey,0,0,https://www.google.com/maps/contrib/113109467424740771220/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQyeWRIZEJBEAE,Too costly and the rooms are not worth the price. Sub bar breakfast and cleanliness. Cockroaches running around in the breakfast hall. Doesn't recommend for this higher price., 8 months ago on   Google  ,2023-02-14 17:44:21.197809,2.0,SenthilRaja S,0,0,https://www.google.com/maps/contrib/111369390855994941996/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURHNi0tRUl3EAE,Nice huge place with a all vegetarian restaurant. Helpful and friendly staff which is always ready to help out. This place is also used for hosting marriages. Can hear some amount of noise in the night since it is next to the highway., a year ago on   Google  ,2023-02-14 17:44:21.200088,4.0,Vineet Jain,0,0,https://www.google.com/maps/contrib/107668418069447026898/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNXcnF6NFJBEAE,The ambiance was great. The waiting staff was professional and proficient at the same time. The food was absolutely delicious and by far the tastiest I've had in the city., 11 months ago on   Google  ,2023-02-14 17:44:21.201987,5.0,Shrey Kumar Dubey,0,0,https://www.google.com/maps/contrib/113340860812790600012/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQwNkw2dzNnRRAB,"Been here for a night , was occupying twin bed rooms. Hotel is neat and clean and has ample parking & also safe. Owner stays in adjacent bunglow only. We were traveling on our motorcycles and were concerned a bit about its safety. even with ample parking in hotel owner was very courteous and offered us to park our bike in his home parking and this was very welcoming. Best part if this is bang on highway , so if you want to just stay for a night then this place is perfectly situated for all travellers, A tad bit on the expensive side is what we felt but then its still worth the money.", 3 years ago on   Google  ,2023-02-14 17:44:21.208024,3.0,Krishna Kumar.P.,0,0,https://www.google.com/maps/contrib/115953915628296395225/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNLbHZQN1p3EAE,"Perhaps the best hotel in Dhule at present - year 2021.  Well appointed rooms, great food (pure vegetarian only) and good parking under CCTV camera surveillance are some of the highlights of this hotel.  All covid precautions were taken by the staff during our stay. We happened to meet the owner too who is a very kind person.", a year ago on   Google  ,2023-02-14 17:44:21.211760,4.0,Kshitij Verma,0,0,https://www.google.com/maps/contrib/106863179145056861791/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNoeXNudWlBRRAB,It was nice experience to have Breakfast, 4 days ago on   Google  ,2023-02-14 17:44:21.216457,5.0,rahul kumar,0,0,https://www.google.com/maps/contrib/107343550130936645090/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURrNGNDLXJRRRAB,If you are traveling on Mumbai - Agra road and plan to halt for a night near Dhule then  this is a descent place for family to stay. They have clean and good size rooms . Room service is efficient. They have a veg restaurant with good ambience and serves delicious food.You also have option for Jain food on request. I would like to personally thank the owner & staff  of this property who has maintained the standards at par with good hotels in metros., 3 years ago on   Google  ,2023-02-14 17:44:21.218818,4.0,Kedar S,0,0,https://www.google.com/maps/contrib/109351952652599871256/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURTZzlQXzBRRRAB,"Good place, rooms are ok, hot water issue as the hotel uses Solar for water heating. It take pretty long time for hot water to flow. Toilets suck. Ambiance is good. Good for family stay if u can compromise on bathroom.", 2 years ago on   Google  ,2023-02-14 17:44:28.940743,3.0,Swanand Pandit,0,0,https://www.google.com/maps/contrib/117833790338218347265/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUR5Z3N2ZGpBRRAB,"Have been staying here since it was opened as Jhankar palace. It is still the best place to stay in  dhule. However it needs a good amount of renovation now. Rooms are standard, washrooms have detoriated in last 01 year. Food quality is very good. Vegetarian traveller's would love it. No non veg food allowed.", a year ago on   Google  ,2023-02-14 17:44:28.942595,4.0,parimal saha,0,0,https://www.google.com/maps/contrib/113322920865315869468/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNHbnRuQzNBRRAB,"Worst experience. There were No tandoori, no Chinese, no Roti's, no naan items in the hotel at all. Waited for 30mins but didn't receive any order from the staff. At the end we cancelled all the order and left.  Please avoid to visit the restaurant. Worst experience. 😡😡 …", a year ago on   Google  ,2023-02-14 17:44:28.944356,1.0,Pushkar Ujjainkar,0,0,https://www.google.com/maps/contrib/104819836826999919970/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURtb1BDejVRRRAB,Pros  Very neat and clean room  Nice food  Courteous staff  They even entertained me when I wanted room to be sanitised in my presence.  Cons  Located on highway so might get disturbing in night for some  people, a year ago on   Google  ,2023-02-14 17:44:28.948160,3.0,Akash Patil,0,0,https://www.google.com/maps/contrib/117902463227779928111/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURHcGU3U0tnEAE,"Rooms were in okayish condition. No proper hot water, insects in the room and outside the window. Too expensive for this kind of service and facilities.  Food is not bad. Good place for events.", a year ago on   Google  ,2023-02-14 17:44:28.952180,2.0,Nachiket Malpathak,0,0,https://www.google.com/maps/contrib/101662848325879936195/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURRM2NlY3NnRRAB,Very good hotel in Dhule... Location is bang on highway and with good visibility. Very clean and spacious rooms. They also have variety in rooms.  Food - Awesome veg food.... Must try without fail. Just make sure you order less since they serve huge quality...They also serves jain food.  But if there is marriage or any party in the lawns behind then it may be noisy but still manageable..., 4 years ago on   Google  ,2023-02-14 17:44:28.954884,5.0,Prasad D Somwanshi,0,0,https://www.google.com/maps/contrib/109668213976906564642/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURVb3RqdVBBEAE,"Enroute Aurangabad to Ahmedabad, halted for lunch. A local reference took us to this place.  Pleased by the wide array of indian and continental food fusion menu. Tried indo-chinese fusion food that turned out too well and mouthwatering.  So quality tasty food with nice ambience and seating arrangement coupled by prompt services makes this a good place for a travel break enroute.  Visible from main road has ample parking.  A more helpful reception staff is requested that properly guides or shows the way to restaurant.  Overall this place is a pride for dhule and hope they upkeep their standards.  Enjoy.", 3 years ago on   Google  ,2023-02-14 17:44:28.959468,5.0,Hiten Rathod,0,0,https://www.google.com/maps/contrib/113446990669290185107/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURHN01fRVRBEAE,"Worst hotel of all time. No one helped us to carry our luggage, no support from reception area, extremely unprofessional behaviour by the front desk manager. Had to literally wait for an hour to get tea and the AC was not working in a super deluxe room. 3000 rupees in drain. Would literally give it a zero star.", a year ago on   Google  ,2023-02-14 17:44:28.970059,1.0,Vivek Joshi,0,0,https://www.google.com/maps/contrib/114016278616766083669/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURtOU4zZjVnRRAB,Only one disadvantages It's just on side of main high way.  Whole night vehicles run continue. Not recommended for nicely sleeping persons., a year ago on   Google  ,2023-02-14 17:44:28.972263,3.0,manish kabir,0,0,https://www.google.com/maps/contrib/101884506671840122275/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNlM1ByOFR3EAE,It was quit good the food was osam and comfortable, 5 months ago on   Google  ,2023-02-14 17:44:28.974212,3.0,Rushikesh kulkarni,0,0,https://www.google.com/maps/contrib/109843927825128779840/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUR1a1BQazBRRRAB,No hot water for bathing Not proper room service Not proper breakfast, 6 months ago on   Google  ,2023-02-14 17:44:36.766708,1.0,Kalpana Deshmukh,0,0,https://www.google.com/maps/contrib/115275296159883115502/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNBeThYTmdRRRAB,Good place. I stayed in Executive Room and found it to be decent. They won't have  some utilities such as iron box. Staff is polite and courteous. Food is decent. Pleaseully check bills. There could be minor errors. It's not intentional. The staff is mistake prone it seems., 5 years ago on   Google  ,2023-02-14 17:44:36.768304,4.0,Tanpreet Singh,0,0,https://www.google.com/maps/contrib/102308424494218827423/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURvczdDeFJnEAE,The place has been renovated in last months of 2018 and has a differently abled friendly porch and lobby with parking. The interiors of the lobby are great. A banquet hall accomodating around 400 people is also open. As told an open air garden restaurant 'under the been would open soon. Also a conference room and restaurant is opening soon in the new building., 3 years ago on   Google  ,2023-02-14 17:44:36.769739,4.0,ash “AB” bhi,0,0,https://www.google.com/maps/contrib/109686930192651787546/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURpMnVhVFFnEAE,This is one of the best hotel in dhule city. Cleanliness and hygiene is maintained. But break fast food is not good quality.  They are not provided fress items. They only heating old prepared items and served to customers hence test is not good due to refrying/reheating., 2 years ago on   Google  ,2023-02-14 17:44:36.771199,4.0,gk Pawar,0,0,https://www.google.com/maps/contrib/115466405361422578802/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNPeHVYX2xBRRAB,Best Hotel in Dhule. Staff is Cooperative and Polite. Nice food with beautiful ambience., 8 months ago on   Google  ,2023-02-14 17:44:36.772703,5.0,ajay pal,0,0,https://www.google.com/maps/contrib/114296326456484178855/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURJbGZtMmF3EAE,Had been there for friends wedding. Partly ready. Rooms are ready and good. Open area for wedding is beautiful. Easy access for people traveling by bus from outstation. Good food. Only drawback I felt was that the staff is not well trained., 4 years ago on   Google  ,2023-02-14 17:44:36.774179,4.0,Mitashree Kundekar,0,0,https://www.google.com/maps/contrib/104118174966595562496/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURXazd5N0VREAE,Excellent place to stay. Nice restaurant. Definately will stay again if needed., 10 months ago on   Google  ,2023-02-14 17:44:36.775643,3.0,Pramod Shinde,0,0,https://www.google.com/maps/contrib/100724826358895827262/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURzNXZuS3h3RRAB,Good hotel in dhule Rooms are good One need to be careful for here Mosquitos Even though hotel is managing but too much mosquitoes. Restaurant is awesome here Its pure and only veg hotel.  Just besides gurudwara on main mumbai Agra highway., 2 years ago on   Google  ,2023-02-14 17:44:36.777051,4.0,raja rajput,0,0,https://www.google.com/maps/contrib/101676096921582702332/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNvLWJiV2ZBEAE,"Good Hotel, Nice and comfortable rooms, under construction though, might get better. Convenient location. But lacks some basics like complementary Breakfast, must be because the restaurant is separate and the guests type being a hotel in town. But, overall its Good and recommend for a comfortable stay in Dhule.", 4 years ago on   Google  ,2023-02-14 17:44:36.778417,4.0,Vivek Khadse (Vicky),0,0,https://www.google.com/maps/contrib/108741325335814103280/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURVXzVmaExnEAE,"Great to stay here. All staff are friendly, helpful and well maintained. They are strictly following the rules and regulations made-up by their management which makes them great in hospitality. 👏👍 Be careful don't bring Non-veg and Alcohol inside the hotel premises, it is strictly prohibited.", 3 years ago on   Google  ,2023-02-14 17:44:36.779899,5.0,Keshav Kumar,0,0,https://www.google.com/maps/contrib/103677413718830432028/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURtZ0pyTC13RRAB,"Not worth the money you will spend, the rooms are strictly okay and food is horrendous with charges double than any metro hotel. Strictly NOT recommended", a year ago on   Google  ,2023-02-14 17:44:44.485416,1.0,Ameya Mistry,0,0,https://www.google.com/maps/contrib/102328558656951698241/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUMtakpuQ1pnEAE,Good place for a night Halt. Little expensive though., 3 months ago on   Google  ,2023-02-14 17:44:44.487218,4.0,Subodh Gupta,0,0,https://www.google.com/maps/contrib/109504091227653723619/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQwbnR5M1FnEAE,An okay okay hotel. Rooms are very small and unexpected size and washrooms are too small which don't allow you to turnaround...too big restaurant for this hotel but horrible breakfast menu. Laterally nothing and unhealthy atmosphere and quality of food... Don't expect much over here foenthe cost you pay..., 3 years ago on   Google  ,2023-02-14 17:44:44.490325,2.0,Ramkie,0,0,https://www.google.com/maps/contrib/100545073412995520671/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQtcm8tQUlnEAE,Interior was fascinating ... Ambience was good 👍🏻, 2 months ago on   Google  ,2023-02-14 17:44:44.492296,4.0,kunal jain,0,0,https://www.google.com/maps/contrib/100641635030452526337/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNvX2F1N3R3RRAB,Positive hotel wit amazing restaurant. They made us try new variety papad and all their food in menu is pretty delicious. Very nice stay. Still construction goin on but a was a good experience., 3 years ago on   Google  ,2023-02-14 17:44:44.494377,4.0,mohammed adil,0,0,https://www.google.com/maps/contrib/115956987183920901332/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUMwaTlLLVVREAE,Horrible complimentary breakfast. Arrogant dinning Hall staff. You will not get to complain to the managers as they are not available.   And surprise.. Surprise... The c card 💳 machine doesnot work and you need to keep cash handy. …, 3 years ago on   Google  ,2023-02-14 17:44:44.496087,1.0,ratnakar nigade,0,0,https://www.google.com/maps/contrib/100827280369364814471/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNJcjdIWkdnEAE,"Excellent ambiance and very good food. Maintenance is a grey area of this hotel. There are leaking taps/showers. Bathroom fittings, though new, are not cleaned properly.", 2 years ago on   Google  ,2023-02-14 17:44:44.497777,3.0,G S Mishra,0,0,https://www.google.com/maps/contrib/106130626742945166972/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUMwcW9pblVBEAE,i have stayed here once and had lunch twice. Rooms are Good but service is pathetic. food taste is ok. Giving three stars because its in Dhule where you dont have much more options... otherwise I would have rated it 2, 3 years ago on   Google  ,2023-02-14 17:44:44.499463,4.0,Vaibhav Shirke,0,0,https://www.google.com/maps/contrib/118009548388502193488/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQ2N2FYMUhnEAE,Room was not cleaned properly. There was no Hot water in toilet. Service was very poor. Air conditioner was third class., a year ago on   Google  ,2023-02-14 17:44:44.501345,1.0,Rameshwar Lahoti,0,0,https://www.google.com/maps/contrib/106295088144161677083/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURRNW9ldmxBRRAB,"This place is comfortably located near the highway. Offers nice rooms for stay. Restaurants like Oregano are hard to find in Dhule, it's a clean and fairly priced restaurant. Vegetarian meals only.", 5 years ago on   Google  ,2023-02-14 17:44:44.503394,3.0,Adithya D,0,0,https://www.google.com/maps/contrib/108613992069787806945/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURHNk9IYUZREAE,"Food at restaurant is good, breakfast has very limited items and below par .. very average,  rooms are pathetic and very small, sad bathrooms", a year ago on   Google  ,2023-02-14 17:44:52.472247,2.0,karan gupta,0,0,https://www.google.com/maps/contrib/114204906598907625039/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNZZ0ttZG9BRRAB,"Worst experience of my touring life stayed at This Hotel... No proper water flow in tap, room service very very poor... Very casual attitude of Hotel Staff.  Guys thing before you choose this hotel. I will not suggest anyone yo stay here  But i must say Food Quality is Superb", 3 years ago on   Google  ,2023-02-14 17:44:52.474734,2.0,Mukesh Kumar,0,0,https://www.google.com/maps/contrib/115945509377367321901/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURrX2NheGNREAE,You don't have choice in Dhule to stay so this hotel rooms are good but Morning break fast is boring same menu daily. You don't get bottle water after 10:30 Pm. Ab vo khawat hai na Majboori ka naam .......... waisi chiz hai bus but nice ambience., 3 years ago on   Google  ,2023-02-14 17:44:52.486362,2.0,shaik moiz,0,0,https://www.google.com/maps/contrib/112618955292559295287/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUM2bHVlM0lREAE,"Very good hotel, problem with hot water, have to waste lots of water and then hot water come.. we almost open tap for half an hr. Then we get hot water, when we say save water this is very bad..", a year ago on   Google  ,2023-02-14 17:44:52.488381,4.0,veena Dnyate,0,0,https://www.google.com/maps/contrib/109570828267260098707/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNtMC0yaUN3EAE,"Good stay and good food, but I needed to ask for complementary tea and cofee kit along with electric cattle", a year ago on   Google  ,2023-02-14 17:44:52.489965,4.0,MAHESH KUMAR PRAJAPAT,0,0,https://www.google.com/maps/contrib/110223360929378001305/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURTdVlPLTlBRRAB,Pros Very neat and clean room Nice food Courteous staff They even entertained me when I wanted room to be sanitised in my presence.  Cons Located on highway so might get disturbing in night for some people, 2 years ago on   Google  ,2023-02-14 17:44:52.491661,3.0,Shweta Salunke,0,0,https://www.google.com/maps/contrib/103449912173994176934/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNXcV8yQk5nEAE,Nice place Good Services And Good Parking Place Available In This Hotel All a stay AC rooms Are Superb, 11 months ago on   Google  ,2023-02-14 17:44:52.493346,4.0,BIPIN PATIL,0,0,https://www.google.com/maps/contrib/116191064613037561896/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUR1bnFta2VREAE,Good food .... Good services and also good ambience, 5 months ago on   Google  ,2023-02-14 17:44:52.496873,5.0,Ramsha Quraishi,0,0,https://www.google.com/maps/contrib/112547989751036200524/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURNaUs2aVF3EAE,Love it i go there with my friends and enjoy it lot the paji is very free mind person and his nature is sooo good and the food is also too good we eat paneer tikka and paneer masala there after this we also eat a treat there which is soo delicious and i  keep going on this place with and my one of the friend suggested me the place to go so nice and loveable place visit it, 3 years ago on   Google  ,2023-02-14 17:44:52.498790,4.0,Infinity Boy,0,0,https://www.google.com/maps/contrib/114111023991331223791/reviews?hl=en-US
